UEName	Latitude	Longitude
UE3501	75.45588643659056	41.19481314024914
UE3502	66.19910612053654	27.673198791247295
UE3503	72.41496552603188	29.054623515545472
UE3504	70.11903490674688	13.615896341716347
UE3505	65.44423628122665	50.92183871552834
UE3506	67.88459937973286	34.628674341119144
UE3507	75.09567808152359	22.248391845741008
UE3508	67.9254030358644	33.881711175367656
UE3509	62.348855493454856	32.01359486783836
UE3510	64.0125777092604	25.110687827594788
UE3511	60.63613908373084	37.64922808330368
UE3512	66.36623051610215	35.91230871762398
UE3513	68.68935261092943	37.326051918834516
UE3514	72.66356783569825	47.30190982385558
UE3515	67.64749103220811	37.81248081507581
UE3516	69.41904212531591	24.03200443839887
UE3517	70.85065983011442	50.33160107522218
UE3518	67.67231181474133	49.65740157410433
UE3519	65.73257726347234	32.92968760196354
UE3520	67.97956201149535	41.41356548700762
UE3521	70.64479347600712	57.217176293607466
UE3522	63.786445944290676	30.785207060529572
UE3523	67.2688251931337	35.06968435766687
UE3524	66.11883034443511	30.847958547125057
UE3525	70.09283173415639	29.586286210875727
UE3526	71.36052538345896	57.615706134750354
UE3527	69.81568919870097	30.24204144994425
UE3528	67.7332279628551	33.95117618094827
UE3529	69.35376948090473	22.791281820097105
UE3530	67.02501029467037	32.900694811244925
UE3531	65.69468753917397	30.22053512818396
UE3532	61.058570477074596	20.12208228360271
UE3533	64.57911820691878	20.51512458174756
UE3534	67.99179551287646	34.435193751444835
UE3535	71.39555044744039	31.032460322191437
UE3536	66.20585900272306	32.3575148082619
UE3537	67.73165764061501	31.45948925717039
UE3538	63.522154040269854	42.5478176642042
UE3539	72.05560171398635	35.452672639246686
UE3540	60.88607918189212	33.47561064496585
UE3541	59.5411721086779	33.59995036141166
UE3542	65.484951453708	36.363791101074014
UE3543	62.267694770498984	49.45515013983071
UE3544	67.09457950878905	46.305874759394854
UE3545	65.25050140886094	33.35643939251241
UE3546	61.682748282731254	45.62729574306773
UE3547	67.85281908178527	34.15145823162516
UE3548	69.41655447844843	47.01303417682349
UE3549	64.15944310077165	47.840639009182794
UE3550	66.73628985923546	40.42885177858061
UE3551	60.01035561351689	30.15850446692415
UE3552	65.38527337485448	34.33336540661378
UE3553	62.27195609492944	21.540702351825185
UE3554	68.20873031095743	33.7243805464685
UE3555	67.18457533748528	37.91632943037962
UE3556	66.13408831553342	26.393802369486274
UE3557	75.05419066380728	38.9476768110092
UE3558	67.4041477566877	37.672143392187955
UE3559	59.840236369752304	37.8296621263351
UE3560	69.55696304057514	35.4498709188821
UE3561	64.4027233140977	27.98012682954662
UE3562	66.00240404481134	27.30162623374017
UE3563	67.49463934743528	31.54531654770129
UE3564	59.10225546782276	32.60296884343049
UE3565	64.31376235447425	28.80256082972003
UE3566	62.37861196056541	42.42716072885479
UE3567	72.47694391340389	38.69406406994641
UE3568	71.00442154917289	42.43997312834466
UE3569	64.04735232205294	23.828463205150726
UE3570	75.58632755636143	33.41051120888669
UE3571	73.76581354140703	36.52681283107184
UE3572	63.0232397815941	30.58918889421618
UE3573	66.88058811659243	19.450278902254702
UE3574	69.51820590225121	20.444875376262566
UE3575	63.7898066067808	31.84916222170296
UE3576	63.19248889174416	25.801016630400603
